ticker,date,DeltaT,Modello,Measure,Moneyness,Density
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5301507537688441,0.0052235754266342
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.535175879396985,0.0060167221416232
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5402010050251257,0.006827518872352
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5452261306532663,0.0080619159810598
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.550251256281407,0.0093190951410947
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5552763819095478,0.0110091332765197
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5603015075376885,0.0126890217658764
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5653266331658291,0.0142098991332715
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5703517587939698,0.015694186788192
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5753768844221105,0.0166923539773157
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5804020100502513,0.0176093753342172
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.585427135678392,0.0175932196203368
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5904522613065326,0.0174619730418901
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.5954773869346733,0.0161670299439908
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6005025125628141,0.0147633876884266
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6055276381909548,0.0123814530136992
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6105527638190955,0.0099562701747525
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6155778894472361,0.0071811703703907
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6206030150753769,0.004529691034224
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6256281407035176,0.0027847617981555
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6306532663316583,0.0012727629805044
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6356783919597989,0.0013196061937653
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6407035175879396,0.0022172525254427
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6457286432160804,0.0083412608703147
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6507537688442211,0.0150544424231693
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6557788944723618,0.0251062721546528
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6608040201005024,0.0349799661951619
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6658291457286432,0.043918447858198
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6708542713567839,0.0531270396586354
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6758793969849246,0.0636544044829364
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6809045226130653,0.0742718803741502
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.685929648241206,0.0852998622368984
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6909547738693467,0.0963009130858544
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.6959798994974874,0.1071871527707807
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7010050251256281,0.1178103460546778
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7060301507537687,0.1273813537343225
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7110552763819095,0.1362837893716859
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7160804020100503,0.1426711206594017
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7211055276381909,0.1487391354232888
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7261306532663315,0.1536750279663762
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7311557788944723,0.1568321996894808
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.736180904522613,0.1540345234500532
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7412060301507537,0.1578045429777055
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7462311557788944,0.1823722657677738
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7512562814070352,0.2088801681706464
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7562814070351758,0.2412086094118845
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7613065326633165,0.259994937050883
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7663316582914572,0.2402383259758972
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7713567839195979,0.2102139675349565
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7763819095477386,0.1524286625118885
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7814070351758794,0.0843055230741254
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7864321608040201,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7914572864321607,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.7964824120603013,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8015075376884421,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8065326633165829,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8115577889447235,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8165829145728641,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.821608040201005,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8266331658291457,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8316582914572863,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8366834170854272,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8417085427135678,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8467336683417084,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8517587939698492,0.0
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8567839195979899,0.1292933992969648
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8618090452261306,0.2969596611252458
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8668341708542712,0.3941445915485042
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8718592964824119,0.4844627830507257
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8768844221105527,0.5630889596333691
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8819095477386933,0.6308648870405575
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.886934673366834,0.6809377763193217
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8919597989949748,0.7236825351929688
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.8969849246231155,0.7549653465099369
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.902010050251256,0.7767568049682991
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.907035175879397,0.7843112341387513
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9120603015075376,0.7806930058213339
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9170854271356784,0.7609970508750662
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9221105527638191,0.7363507170325383
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9271356783919597,0.7048681456666379
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9321608040201004,0.6771330350087493
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9371859296482412,0.6543654885451744
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9422110552763816,0.686802585463844
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9472361809045226,0.7895001375962993
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9522613065326632,0.9103363423233763
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.957286432160804,1.0533420113327876
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9623115577889446,1.1512257611292132
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9673366834170852,1.1961403014147425
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.972361809045226,1.2357780550493744
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9773869346733668,1.2694653896946604
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9824120603015074,1.2844680677412272
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.987437185929648,1.27922903447248
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.992462311557789,1.260249357859935
ISP,2025-05-21,0.12Y,Rabinovitch,RND,0.9974874371859294,1.2269681953180935
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0025125628140703,1.1834729021206474
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0075376884422111,1.1297634782675874
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0125628140703515,1.071998568377572
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0175879396984924,1.010337211118708
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.022613065326633,0.9502059011417447
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0276381909547736,0.8914869425018894
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0326633165829144,0.8391921792176308
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.037688442211055,0.7925943438902217
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.042713567839196,0.7530035314621781
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0477386934673367,0.7193816644669186
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0527638190954771,0.6867961736551293
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.057788944723618,0.6550586269934322
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0628140703517588,0.6234362418431212
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0678391959798992,0.5919043407374788
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.07286432160804,0.5624158734255718
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0778894472361809,0.5344689438878758
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0829145728643217,0.5052158088337559
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0879396984924623,0.4750168008194506
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.092964824120603,0.4435069574263638
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.0979899497487435,0.4110861945327601
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1030150753768844,0.3779063818663922
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.108040201005025,0.3442205360181751
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1130653266331656,0.3110158305323985
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1180904522613064,0.2781187393767064
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.123115577889447,0.2466414037760761
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1281407035175877,0.216034240934998
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1331658291457285,0.188298866020444
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1381909547738691,0.16225009671353
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.14321608040201,0.136917109349735
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1482412060301508,0.1119867493289465
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1532663316582912,0.0924745835385154
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.158291457286432,0.0758799069490442
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1633165829145726,0.0658899515832866
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1683417085427132,0.0593024283630813
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.173366834170854,0.0548364151305305
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.178391959798995,0.0514153247277219
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1834170854271355,0.0494256912696716
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1884422110552764,0.0481096846091553
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.193467336683417,0.0470150755163145
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.1984924623115576,0.0460199348959087
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2035175879396984,0.0446916063310383
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2085427135678388,0.0432204829328255
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2135678391959797,0.0411848335699463
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2185929648241205,0.0389186031792459
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.223618090452261,0.0361678082541835
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.228643216080402,0.0332285715657576
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2336683417085426,0.0300851669254985
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2386934673366832,0.0268662481112736
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.243718592964824,0.0236032812644167
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2487437185929646,0.0203248380817708
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2537688442211052,0.0176633798239572
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.258793969849246,0.0152075832077544
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2638190954773867,0.0133544390038816
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2688442211055275,0.0116916060881129
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2738693467336684,0.0102535174601254
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2788944723618088,0.008882560242774
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2839195979899496,0.0077663726739328
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2889447236180904,0.0067220432110818
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2939698492462308,0.0058630664394601
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.2989949748743717,0.005053360636393
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3040201005025125,0.0043967367185394
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.309045226130653,0.0037783832719891
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.314070351758794,0.0032797102742392
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3190954773869343,0.0028091104681832
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3241206030150752,0.0024328432012813
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.329145728643216,0.0020772830771207
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3341708542713564,0.0017951230292095
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3391959798994972,0.0015279967318553
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.344221105527638,0.0013176840362301
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.349246231155779,0.0011181929790295
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3542713567839193,0.0009623464028816
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.35929648241206,0.0008142017939784
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3643216080402008,0.0006993708863557
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3693467336683416,0.0005899631394065
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3743718592964824,0.0005058190061486
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3793969849246228,0.0004254498956261
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3844221105527637,0.0003641217936891
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.389447236180904,0.0003053901929228
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3944723618090449,0.0002609237822013
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.3994974874371855,0.0002182204848561
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4045226130653263,0.000186142732046
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4095477386934672,0.0001552455952953
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.414572864321608,0.0001322185121394
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4195979899497484,0.0001099697859324
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4246231155778892,9.351923424175406e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.42964824120603,7.757287163941456e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4346733668341705,6.58734062122832e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4396984924623113,5.449359971231659e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.444723618090452,4.62176314091852e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4497487437185927,3.813978043776762e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4547738693467336,3.2285136570428327e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.459798994974874,2.654750360330424e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4648241206030148,2.2522447801998352e-05
ISP,2025-05-21,0.12Y,Rabinovitch,RND,1.4698492462311556,1.8568749382601744e-05
ISP,2025-05-21,0.12Y,BS,MND,0.5301507537688441,0.0012907778593188
ISP,2025-05-21,0.12Y,BS,MND,0.535175879396985,0.0015161618965197
ISP,2025-05-21,0.12Y,BS,MND,0.5402010050251257,0.0017539126279645
ISP,2025-05-21,0.12Y,BS,MND,0.5452261306532663,0.0021111765167204
ISP,2025-05-21,0.12Y,BS,MND,0.550251256281407,0.0024868976945999
ISP,2025-05-21,0.12Y,BS,MND,0.5552763819095478,0.0029940571155664
ISP,2025-05-21,0.12Y,BS,MND,0.5603015075376885,0.003515671085758
ISP,2025-05-21,0.12Y,BS,MND,0.5653266331658291,0.0040108654779894
ISP,2025-05-21,0.12Y,BS,MND,0.5703517587939698,0.0045115632405822
ISP,2025-05-21,0.12Y,BS,MND,0.5753768844221105,0.0048863152785833
ISP,2025-05-21,0.12Y,BS,MND,0.5804020100502513,0.0052478752651527
ISP,2025-05-21,0.12Y,BS,MND,0.585427135678392,0.0053361697644652
ISP,2025-05-21,0.12Y,BS,MND,0.5904522613065326,0.0053894247744356
ISP,2025-05-21,0.12Y,BS,MND,0.5954773869346733,0.005074759703703
ISP,2025-05-21,0.12Y,BS,MND,0.6005025125628141,0.0047120517124854
ISP,2025-05-21,0.12Y,BS,MND,0.6055276381909548,0.0040143750664324
ISP,2025-05-21,0.12Y,BS,MND,0.6105527638190955,0.0032768802979993
ISP,2025-05-21,0.12Y,BS,MND,0.6155778894472361,0.002393408388717
ISP,2025-05-21,0.12Y,BS,MND,0.6206030150753769,0.0015217723960506
ISP,2025-05-21,0.12Y,BS,MND,0.6256281407035176,0.0009348374423388
ISP,2025-05-21,0.12Y,BS,MND,0.6306532663316583,0.0004106789314858
ISP,2025-05-21,0.12Y,BS,MND,0.6356783919597989,0.0004290303981751
ISP,2025-05-21,0.12Y,BS,MND,0.6407035175879396,0.0007582215556728
ISP,2025-05-21,0.12Y,BS,MND,0.6457286432160804,0.0030344743510387
ISP,2025-05-21,0.12Y,BS,MND,0.6507537688442211,0.0056034741152934
ISP,2025-05-21,0.12Y,BS,MND,0.6557788944723618,0.009527928306133
ISP,2025-05-21,0.12Y,BS,MND,0.6608040201005024,0.0135024732427851
ISP,2025-05-21,0.12Y,BS,MND,0.6658291457286432,0.0172290773755086
ISP,2025-05-21,0.12Y,BS,MND,0.6708542713567839,0.0211730932357518
ISP,2025-05-21,0.12Y,BS,MND,0.6758793969849246,0.0257708622594
ISP,2025-05-21,0.12Y,BS,MND,0.6809045226130653,0.0305379713805507
ISP,2025-05-21,0.12Y,BS,MND,0.685929648241206,0.0356191091749846
ISP,2025-05-21,0.12Y,BS,MND,0.6909547738693467,0.0408311082109772
ISP,2025-05-21,0.12Y,BS,MND,0.6959798994974874,0.0461466009581683
ISP,2025-05-21,0.12Y,BS,MND,0.7010050251256281,0.0514911978314275
ISP,2025-05-21,0.12Y,BS,MND,0.7060301507537687,0.0565206802333782
ISP,2025-05-21,0.12Y,BS,MND,0.7110552763819095,0.0613787183603938
ISP,2025-05-21,0.12Y,BS,MND,0.7160804020100503,0.0652156119123723
ISP,2025-05-21,0.12Y,BS,MND,0.7211055276381909,0.0689951299679607
ISP,2025-05-21,0.12Y,BS,MND,0.7261306532663315,0.0723324013818664
ISP,2025-05-21,0.12Y,BS,MND,0.7311557788944723,0.0748903433160246
ISP,2025-05-21,0.12Y,BS,MND,0.736180904522613,0.0746066199060958
ISP,2025-05-21,0.12Y,BS,MND,0.7412060301507537,0.0775226379213617
ISP,2025-05-21,0.12Y,BS,MND,0.7462311557788944,0.0908605922681044
ISP,2025-05-21,0.12Y,BS,MND,0.7512562814070352,0.1055335205921069
ISP,2025-05-21,0.12Y,BS,MND,0.7562814070351758,0.123603345022325
ISP,2025-05-21,0.12Y,BS,MND,0.7613065326633165,0.1350938860824413
ISP,2025-05-21,0.12Y,BS,MND,0.7663316582914572,0.1265744933264112
ISP,2025-05-21,0.12Y,BS,MND,0.7713567839195979,0.1122846409925262
ISP,2025-05-21,0.12Y,BS,MND,0.7763819095477386,0.0824937942558617
ISP,2025-05-21,0.12Y,BS,MND,0.7814070351758794,0.0461833759141788
ISP,2025-05-21,0.12Y,BS,MND,0.7864321608040201,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.7914572864321607,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.7964824120603013,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8015075376884421,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8065326633165829,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8115577889447235,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8165829145728641,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.821608040201005,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8266331658291457,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8316582914572863,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8366834170854272,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8417085427135678,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8467336683417084,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8517587939698492,0.0
ISP,2025-05-21,0.12Y,BS,MND,0.8567839195979899,0.0846330953001188
ISP,2025-05-21,0.12Y,BS,MND,0.8618090452261306,0.197025874712566
ISP,2025-05-21,0.12Y,BS,MND,0.8668341708542712,0.2641031936447867
ISP,2025-05-21,0.12Y,BS,MND,0.8718592964824119,0.3279273652574779
ISP,2025-05-21,0.12Y,BS,MND,0.8768844221105527,0.3849532295015147
ISP,2025-05-21,0.12Y,BS,MND,0.8819095477386933,0.4357054954956703
ISP,2025-05-21,0.12Y,BS,MND,0.886934673366834,0.4751336354343423
ISP,2025-05-21,0.12Y,BS,MND,0.8919597989949748,0.5103281828002476
ISP,2025-05-21,0.12Y,BS,MND,0.8969849246231155,0.5382468215252204
ISP,2025-05-21,0.12Y,BS,MND,0.902010050251256,0.5600015796753641
ISP,2025-05-21,0.12Y,BS,MND,0.907035175879397,0.5719878134290356
ISP,2025-05-21,0.12Y,BS,MND,0.9120603015075376,0.5759499985386025
ISP,2025-05-21,0.12Y,BS,MND,0.9170854271356784,0.56798420856126
ISP,2025-05-21,0.12Y,BS,MND,0.9221105527638191,0.5559608051279077
ISP,2025-05-21,0.12Y,BS,MND,0.9271356783919597,0.5382985211945704
ISP,2025-05-21,0.12Y,BS,MND,0.9321608040201004,0.5229554061065171
ISP,2025-05-21,0.12Y,BS,MND,0.9371859296482412,0.5109403621293594
ISP,2025-05-21,0.12Y,BS,MND,0.9422110552763816,0.5427878128266702
ISP,2025-05-21,0.12Y,BS,MND,0.9472361809045226,0.6321000652824983
ISP,2025-05-21,0.12Y,BS,MND,0.9522613065326632,0.7386307660619403
ISP,2025-05-21,0.12Y,BS,MND,0.957286432160804,0.8663441151327838
ISP,2025-05-21,0.12Y,BS,MND,0.9623115577889446,0.9592847077570748
ISP,2025-05-21,0.12Y,BS,MND,0.9673366834170852,1.0097378874371064
ISP,2025-05-21,0.12Y,BS,MND,0.972361809045226,1.0568038249772629
ISP,2025-05-21,0.12Y,BS,MND,0.9773869346733668,1.099803738890882
ISP,2025-05-21,0.12Y,BS,MND,0.9824120603015074,1.1272269944539088
ISP,2025-05-21,0.12Y,BS,MND,0.987437185929648,1.1372055757924695
ISP,2025-05-21,0.12Y,BS,MND,0.992462311557789,1.134725907930204
ISP,2025-05-21,0.12Y,BS,MND,0.9974874371859294,1.1188927328046183
ISP,2025-05-21,0.12Y,BS,MND,1.0025125628140703,1.0928679116971496
ISP,2025-05-21,0.12Y,BS,MND,1.0075376884422111,1.0563549020668066
ISP,2025-05-21,0.12Y,BS,MND,1.0125628140703515,1.0147455173813178
ISP,2025-05-21,0.12Y,BS,MND,1.0175879396984924,0.9680736543674884
ISP,2025-05-21,0.12Y,BS,MND,1.022613065326633,0.9214395753944096
ISP,2025-05-21,0.12Y,BS,MND,1.0276381909547736,0.87478146323344
ISP,2025-05-21,0.12Y,BS,MND,1.0326633165829144,0.8331447314626379
ISP,2025-05-21,0.12Y,BS,MND,1.037688442211055,0.7960051891542137
ISP,2025-05-21,0.12Y,BS,MND,1.042713567839196,0.764950502082949
ISP,2025-05-21,0.12Y,BS,MND,1.0477386934673367,0.7391392611153378
ISP,2025-05-21,0.12Y,BS,MND,1.0527638190954771,0.7136823837849008
ISP,2025-05-21,0.12Y,BS,MND,1.057788944723618,0.6884270452814885
ISP,2025-05-21,0.12Y,BS,MND,1.0628140703517588,0.6625960160422908
ISP,2025-05-21,0.12Y,BS,MND,1.0678391959798992,0.6361844022201076
ISP,2025-05-21,0.12Y,BS,MND,1.07286432160804,0.6112983052720498
ISP,2025-05-21,0.12Y,BS,MND,1.0778894472361809,0.5874691079977084
ISP,2025-05-21,0.12Y,BS,MND,1.0829145728643217,0.5615562367119387
ISP,2025-05-21,0.12Y,BS,MND,1.0879396984924623,0.5339460991983223
ISP,2025-05-21,0.12Y,BS,MND,1.092964824120603,0.5041161711766352
ISP,2025-05-21,0.12Y,BS,MND,1.0979899497487435,0.4725207176438434
ISP,2025-05-21,0.12Y,BS,MND,1.1030150753768844,0.4392193302982903
ISP,2025-05-21,0.12Y,BS,MND,1.108040201005025,0.4045356736505717
ISP,2025-05-21,0.12Y,BS,MND,1.1130653266331656,0.3695380649679247
ISP,2025-05-21,0.12Y,BS,MND,1.1180904522613064,0.3340966683102969
ISP,2025-05-21,0.12Y,BS,MND,1.123115577889447,0.2994975164809116
ISP,2025-05-21,0.12Y,BS,MND,1.1281407035175877,0.2651809531376678
ISP,2025-05-21,0.12Y,BS,MND,1.1331658291457285,0.2336012622273152
ISP,2025-05-21,0.12Y,BS,MND,1.1381909547738691,0.2034346542041812
ISP,2025-05-21,0.12Y,BS,MND,1.14321608040201,0.1734806921521628
ISP,2025-05-21,0.12Y,BS,MND,1.1482412060301508,0.1434144012245069
ISP,2025-05-21,0.12Y,BS,MND,1.1532663316582912,0.1196562724575042
ISP,2025-05-21,0.12Y,BS,MND,1.158291457286432,0.0991904740533098
ISP,2025-05-21,0.12Y,BS,MND,1.1633165829145726,0.0869540241775027
ISP,2025-05-21,0.12Y,BS,MND,1.1683417085427132,0.078962578417042
ISP,2025-05-21,0.12Y,BS,MND,1.173366834170854,0.0736491435524022
ISP,2025-05-21,0.12Y,BS,MND,1.178391959798995,0.0696393509565223
ISP,2025-05-21,0.12Y,BS,MND,1.1834170854271355,0.0675070274629817
ISP,2025-05-21,0.12Y,BS,MND,1.1884422110552764,0.0662582216575431
ISP,2025-05-21,0.12Y,BS,MND,1.193467336683417,0.0653061603920505
ISP,2025-05-21,0.12Y,BS,MND,1.1984924623115576,0.0644782665843832
ISP,2025-05-21,0.12Y,BS,MND,1.2035175879396984,0.06317633120922
